"effect","low","high","age","group","OR","low_OR","high_OR","Race"
0.12073772941298,0.0704193257981308,0.171056133027828,27,"q_11_to_50",1.12832894606238,1.07295800590827,1.18655735220925,"Black"
0.135251430413375,0.0822964794860406,0.18820638134071,28,"q_11_to_50",1.14482459188839,1.08577767292071,1.20708260897177,"Black"
0.150208754697243,0.0950228319845234,0.205394677409963,29,"q_11_to_50",1.16207680640114,1.09968396280669,1.22800963699501,"Black"
0.165609702264583,0.108586126102536,0.222633278426631,30,"q_11_to_50",1.1801124166232,1.114700909249,1.24936232159936,"Black"
0.181454273115396,0.122971665764973,0.239936880465819,31,"q_11_to_50",1.19895971076387,1.13085237865647,1.27116891219953,"Black"
0.197742467249681,0.138161743103882,0.257323191395479,32,"q_11_to_50",1.21864851150305,1.14816124241967,1.29346309535658,"Black"
0.214474284667438,0.154134921841959,0.274813647492917,33,"q_11_to_50",1.23921025386096,1.16664828249533,1.31628535893404,"Black"
0.231649725368667,0.170865145640795,0.29243430509654,34,"q_11_to_50",1.26067806793607,1.18633075636015,1.33968472321435,"Black"
0.249268789353369,0.188320639875392,0.310216938831346,35,"q_11_to_50",1.28308686681316,1.20722053634145,1.36372092606845,"Black"
0.267331476621543,0.206462582491031,0.328200370752055,36,"q_11_to_50",1.30647343996507,1.22932173519943,1.38846715262646,"Black"
0.285837787173189,0.225243541561796,0.346432032784582,37,"q_11_to_50",1.33087655249395,1.25262774596424,1.41401338401197,"Black"
0.304787721008308,0.244605725611291,0.364969716405325,38,"q_11_to_50",1.35633705058269,1.27711767913415,1.44047038486741,"Black"
0.324181278126899,0.264479183748605,0.383883372505193,39,"q_11_to_50",1.38289797355296,1.30275230449047,1.46797422554156,"Black"
0.344018458528962,0.284780242488314,0.40325667456961,40,"q_11_to_50",1.41060467295458,1.32946983503403,1.49669100488494,"Black"
0.364299262214498,0.305410677301009,0.423187847127986,41,"q_11_to_50",1.43950493914084,1.35718225251797,1.52682107798447,"Black"
0.385023689183506,0.3262583486186,0.443789029748411,42,"q_11_to_50",1.46964913581685,1.38577333525759,1.5586016323555,"Black"
0.406191739435986,0.347200159287692,0.46518331958428,43,"q_11_to_50",1.50109034308248,1.41509994242171,1.59230606301868,"Black"
0.427803412971938,0.36810799161683,0.487498834327046,44,"q_11_to_50",1.53388450952892,1.44499807822705,1.62823862815067,"Black"
0.449858709791363,0.388857537990329,0.510859881592396,45,"q_11_to_50",1.56809061398758,1.47529436296168,1.66672376402202,"Black"
0.47235762989426,0.409338696577758,0.535376563210762,46,"q_11_to_50",1.6037708375734,1.50582165076469,1.70809132551968,"Black"
0.495300173280629,0.429465030020042,0.561135316541216,47,"q_11_to_50",1.64099074671045,1.53643535685858,1.75266119643014,"Black"
0.518686339950471,0.449179575079867,0.588193104821075,48,"q_11_to_50",1.67981948787781,1.56702603075948,1.80073174054833,"Black"
0.542516129903785,0.468455485690865,0.616576774116705,49,"q_11_to_50",1.72032999486683,1.59752488672189,1.85257539074177,"Black"
0.566789543140571,0.487291961170049,0.646287125111094,50,"q_11_to_50",1.76259920939855,1.62790182412438,1.90844185253214,"Black"
0,0,0,17,"q_51_to_90",1,1,1,"Black"
0.00362839578450279,-0.00478038359443412,0.0120371751634397,18,"q_51_to_90",1.00363498638117,0.995231024254018,1.01210991351818,"Black"
0.00840478471161481,-0.0078724083924727,0.0246819778157023,19,"q_51_to_90",1.00844020407581,0.992158497859087,1.02498909941393,"Black"
0.0143291667813361,-0.0092785463685835,0.0379368799312556,20,"q_51_to_90",1.01443232140938,0.990764366517147,1.03866567016085,"Black"
0.0214015419936665,-0.00900161990920947,0.0518047038965425,21,"q_51_to_90",1.02163219751601,0.991038773378747,1.05317004242224,"Black"
0.0296219103486062,-0.00704486435319943,0.0662886850504119,22,"q_51_to_90",1.03006500340137,0.992979892533262,1.06853514276648,"Black"
0.0389902718461551,-0.00341200396344823,0.0813925476557585,23,"q_51_to_90",1.03976036865213,0.996593810307424,1.08479664737845,"Black"
0.0495066264863133,0.00189265531957618,0.0971205976530504,24,"q_51_to_90",1.05075255498918,1.00189444752215,1.101993263409,"Black"
0.0611709742690806,0.00886411205164515,0.113477836486516,25,"q_51_to_90",1.06308065808848,1.00890351462978,1.12016706177948,"Black"
0.0739833151944572,0.0174965288691178,0.130470101519797,26,"q_51_to_90",1.07678883933394,1.01765048974659,1.13936387413607,"Black"
0.0879436492624431,0.0277830583659244,0.148104240158962,27,"q_51_to_90",1.09192658942584,1.02817260677946,1.15963377047147,"Black"
0.103051976473038,0.0397156260549488,0.166388326891127,28,"q_51_to_90",1.10854902604719,1.04051483680691,1.18103163903104,"Black"
0.119308296826242,0.0532846584837845,0.1853319351687,29,"q_51_to_90",1.12671722809384,1.0547298401879,1.20361789693682,"Black"
0.136712610322056,0.0684787410528856,0.204946479591226,30,"q_51_to_90",1.14649860930349,1.07087785897322,1.22745936907797,"Black"
0.155264916960479,0.0852841855799232,0.225245648341034,31,"q_51_to_90",1.16796733448038,1.08902650835672,1.25263038497715,"Black"
0.17496521674151,0.103684482010974,0.246245951472047,32,"q_51_to_90",1.1912047819079,1.10925041123687,1.2792141594593,"Black"
0.195813509665152,0.123659601857756,0.267967417472547,33,"q_51_to_90",1.21630005597765,1.1316306004761,1.3073045440348,"Black"
0.217809795731402,0.145185113215897,0.290434478246907,34,"q_51_to_90",1.24335055454404,1.15625358827875,1.33700826285547,"Black"
0.240954074940262,0.168231059577069,0.313677090303454,35,"q_51_to_90",1.27246259604559,1.18320997106082,1.36844778013779,"Black"
0.26524634729173,0.192760549527552,0.337732145055909,36,"q_51_to_90",1.30375211202311,1.21259240292966,1.40176498343386,"Black"
0.290686612785809,0.218728007035634,0.362645218535983,37,"q_51_to_90",1.33734541131893,1.24449273738069,1.43712590315318,"Black"
0.317274871422496,0.246077052445426,0.388472690399566,38,"q_51_to_90",1.37338002296837,1.2789981196779,1.47472670871762,"Black"
0.345011123201792,0.274738040244209,0.415284206159376,39,"q_51_to_90",1.41200562560381,1.31618584198168,1.51480119535017,"Black"
0.373895368123698,0.304625398714439,0.443165337532957,40,"q_51_to_90",1.45338507209379,1.35611690470915,1.55762984772916,"Black"
0.403927606188213,0.335635133198544,0.472220079177882,41,"q_51_to_90",1.49769551914591,1.39882854559092,1.60355025291692,"Black"
0.435107837395337,0.367643191799947,0.502572482990728,42,"q_51_to_90",1.54512967272694,1.44432659944858,1.652968038152,"Black"
0.467436061745071,0.400505811028504,0.534366312461637,43,"q_51_to_90",1.59589716141041,1.4925794698959,1.70636659632966,"Black"
0.500912279237413,0.434063271759303,0.567761286715523,44,"q_51_to_90",1.6502260511693,1.54351652603308,1.76431283632363,"Black"
0.535536489872365,0.46814830267261,0.60292467707212,45,"q_51_to_90",1.70836451670777,1.59703422957008,1.82745571003312,"Black"
0.571308693649926,0.502599194215175,0.640018193084677,46,"q_51_to_90",1.77058268619308,1.65301219154196,1.89651538245604,"Black"
0.608228890570097,0.537275504952068,0.679182276188125,47,"q_51_to_90",1.83717467823172,1.71133797305732,1.97226430516584,"Black"
0.646297080632876,0.572072093430481,0.720522067835271,48,"q_51_to_90",1.90846085216115,1.77193486468789,2.05550604416445,"Black"
0.685513263838265,0.606926888584185,0.764099639092345,49,"q_51_to_90",1.98479029523062,1.83478422967427,2.14706037490904,"Black"
0.725877440186263,0.641820167189077,0.809934713183449,50,"q_51_to_90",2.0665435730595,1.89993593501181,2.24776123271072,"Black"
0,0,0,17,"q_90_to_100",1,1,1,"Black"
0.00908025589306607,-0.00847225489929333,0.0266327666854255,18,"q_90_to_100",1.00912160647981,0.991563533511416,1.02699058834708,"Black"
0.0190032676051739,-0.0149682914231177,0.0529748266334654,19,"q_90_to_100",1.01918497890608,0.985143176595975,1.05440310190951,"Black"
0.0297690351363233,-0.0194930162712076,0.0790310865438543,20,"q_90_to_100",1.03021656264512,0.980695744077855,1.08223796458534,"Black"
0.0413775584865145,-0.0220520355695655,0.104807152542595,21,"q_90_to_100",1.04224553991719,0.978189333087775,1.110496433291,"Black"
0.0538288376557474,-0.0226517806364762,0.130309455947971,22,"q_90_to_100",1.0553039583964,0.977602844750074,1.13918085507599,"Black"
0.0671228726440221,-0.0212996610249904,0.155545406313034,23,"q_90_to_100",1.06942687340952,0.978925574771786,1.16829498283062,"Black"
0.0812596634513384,-0.0180042517356151,0.180523578638292,24,"q_90_to_100",1.08465250461637,0.982156856478137,1.19784436468652,"Black"
0.0962392100776965,-0.0127755234615273,0.20525394361692,25,"q_90_to_100",1.10102240815123,0.987305737121404,1.22783682670131,"Black"
0.112061512523096,-0.0056251273112715,0.229748152357464,26,"q_90_to_100",1.11858166530937,0.994390664093933,1.25828307439549,"Black"
0.128726570787538,0.00343325115001275,0.254019890425063,27,"q_90_to_100",1.13737908897605,1.00343915150728,1.28919744669799,"Black"
0.146234384871021,0.0143834492299462,0.278085320512095,28,"q_90_to_100",1.15746744911858,1.01448738877432,1.32059886657409,"Black"
0.164584954773546,0.0272062706214223,0.301963638925669,29,"q_90_to_100",1.17890371879593,1.0275797404161,1.3525120470243,"Black"
0.183778280495112,0.0418787822169529,0.325677778773272,30,"q_90_to_100",1.20174934228623,1.0427680690558,1.3849690305468,"Black"
0.203814362035721,0.0583734213584302,0.349255302713011,31,"q_90_to_100",1.2260705270921,1.06011078981792,1.41801116623113,"Black"
